profile,method,mlWeight,rank,adaptiveScore,prerequisiteScore,historicalPerformanceScore,pedagogicalOrderScore,engagementScore,diagnosticWeaknessScore,masteryScore,averageAssessmentScore,completedLabsCount,tracesCount,profileType,recommendationType,success,candidateId,conceptName,mlSuccessProbability,relevance_label,simulatedProfile,rankingScore,combinedScore,generationTimeMs
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,35,0.494,0.0,0.4,0.94,0.43,1.0,36.15,50.07,2,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-035,Concept experimental 11,0.06718846814733136,1,REMEDIATION_NEEDED,0.4299782702220997,0.4299782702220997,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,36,0.44,0.0,0.4,0.73,0.2,1.0,28.15,24.11,3,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-062,Concept experimental 2,0.35337475183648986,1,REMEDIATION_NEEDED,0.42700621277547346,0.42700621277547346,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,37,0.408,0.0,0.4,0.37,0.43,1.0,27.99,37.89,6,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-112,Concept experimental 4,0.5167656316672065,1,REMEDIATION_NEEDED,0.4243148447500809,0.4243148447500809,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,38,0.37,0.0,0.4,0.21,0.28,1.0,26.51,23.89,5,12,NEEDS_REMEDIATION,REMEDIATION,1,candidate-169,Concept experimental 1,0.7138118581397813,1,REMEDIATION_NEEDED,0.4215717787209672,0.4215717787209672,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,39,0.454,0.0,0.4,0.8,0.24,1.0,24.99,43.06,7,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-063,Concept experimental 3,0.23657143454834306,1,REMEDIATION_NEEDED,0.4213857151822515,0.4213857151822515,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,40,0.47,0.0,0.4,0.79,0.42,1.0,22.06,46.9,2,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-137,Concept experimental 5,0.1328937808437763,1,REMEDIATION_NEEDED,0.4194340671265664,0.4194340671265664,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,41,0.364,0.0,0.4,0.2,0.24,1.0,25.59,42.38,6,10,NEEDS_REMEDIATION,REMEDIATION,1,candidate-214,Concept experimental 10,0.7083377995719891,1,REMEDIATION_NEEDED,0.41565066993579836,0.41565066993579836,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,42,0.472,0.0,0.4,0.88,0.3,1.0,48.19,57.83,0,7,NEEDS_REMEDIATION,REMEDIATION,1,candidate-013,Concept experimental 1,0.09624073431253873,1,REMEDIATION_NEEDED,0.41563611014688073,0.41563611014688073,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,43,0.463,0.0,0.4,0.84,0.27,1.0,38.44,20.32,4,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-115,Concept experimental 7,0.13536549524542688,1,REMEDIATION_NEEDED,0.413854824286814,0.413854824286814,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,44,0.472,0.0,0.4,0.82,0.39,1.0,29.33,34.91,3,9,NEEDS_REMEDIATION,REMEDIATION,0,candidate-117,Concept experimental 9,0.08294748142163874,1,REMEDIATION_NEEDED,0.41364212221324576,0.41364212221324576,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,45,0.478,0.0,0.4,0.86,0.39,1.0,35.73,51.14,5,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-149,Concept experimental 5,0.04596343170257431,1,REMEDIATION_NEEDED,0.41319451475538616,0.41319451475538616,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,46,0.473,0.0,0.4,0.93,0.23,1.0,49.82,38.67,6,14,NEEDS_REMEDIATION,REMEDIATION,0,candidate-155,Concept experimental 11,0.06076293762492852,1,REMEDIATION_NEEDED,0.41116444064373925,0.41116444064373925,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,47,0.459,0.0,0.4,0.77,0.33,1.0,28.66,22.2,2,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-161,Concept experimental 5,0.13566469117819388,1,REMEDIATION_NEEDED,0.41049970367672906,0.41049970367672906,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,48,0.465,0.0,0.4,0.68,0.53,1.0,41.21,22.69,6,17,NEEDS_REMEDIATION,REMEDIATION,0,candidate-036,Concept experimental 12,0.09429098212450102,1,REMEDIATION_NEEDED,0.4093936473186751,0.4093936473186751,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,49,0.392,0.0,0.4,0.36,0.28,1.0,26.55,29.99,5,17,NEEDS_REMEDIATION,REMEDIATION,0,candidate-108,Concept experimental 12,0.49619566437959206,1,REMEDIATION_NEEDED,0.4076293496569388,0.4076293496569388,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,50,0.444,0.0,0.4,0.7,0.29,1.0,30.83,29.4,7,16,NEEDS_REMEDIATION,REMEDIATION,1,candidate-212,Concept experimental 8,0.20068581728589982,1,REMEDIATION_NEEDED,0.407502872592885,0.407502872592885,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,51,0.477,0.0,0.4,0.84,0.41,1.0,38.08,50.4,2,11,NEEDS_REMEDIATION,REMEDIATION,0,candidate-033,Concept experimental 9,0.013640337516352439,1,REMEDIATION_NEEDED,0.40749605062745287,0.40749605062745287,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,52,0.37,0.0,0.4,0.24,0.24,1.0,37.95,33.29,3,10,NEEDS_REMEDIATION,REMEDIATION,1,candidate-139,Concept experimental 7,0.6016981896463109,1,REMEDIATION_NEEDED,0.40475472844694665,0.40475472844694665,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,53,0.456,0.0,0.4,0.66,0.47,1.0,44.09,25.89,0,26,NEEDS_REMEDIATION,REMEDIATION,1,candidate-100,Concept experimental 4,0.11220030433039076,1,REMEDIATION_NEEDED,0.4044300456495586,0.4044300456495586,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,54,0.465,0.0,0.4,0.76,0.41,1.0,34.96,49.5,0,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-047,Concept experimental 11,0.036722436025970126,1,REMEDIATION_NEEDED,0.40075836540389553,0.40075836540389553,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,55,0.443,0.0,0.4,0.57,0.48,1.0,49.97,27.45,5,26,NEEDS_REMEDIATION,REMEDIATION,1,candidate-142,Concept experimental 10,0.16013739510339486,1,REMEDIATION_NEEDED,0.40057060926550925,0.40057060926550925,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,56,0.455,0.0,0.4,0.82,0.22,1.0,51.74,52.95,7,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-188,Concept experimental 8,0.08769406944460525,1,REMEDIATION_NEEDED,0.3999041104166908,0.3999041104166908,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,57,0.402,0.0,0.4,0.27,0.52,1.0,37.15,27.15,3,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-002,Concept experimental 2,0.38777689058074055,1,REMEDIATION_NEEDED,0.3998665335871111,0.3998665335871111,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,58,0.44,0.0,0.4,0.71,0.23,1.0,25.31,52.55,2,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-058,Concept experimental 10,0.14969724416139232,1,REMEDIATION_NEEDED,0.39645458662420885,0.39645458662420885,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,59,0.426,0.0,0.4,0.51,0.4,1.0,27.16,35.84,5,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-156,Concept experimental 12,0.22515417988305494,1,REMEDIATION_NEEDED,0.39587312698245825,0.39587312698245825,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,60,0.447,0.0,0.4,0.78,0.2,1.0,38.06,43.96,7,15,NEEDS_REMEDIATION,REMEDIATION,0,candidate-028,Concept experimental 4,0.08538560719747024,1,REMEDIATION_NEEDED,0.39275784107962053,0.39275784107962053,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,61,0.436,0.0,0.4,0.67,0.26,1.0,35.75,20.86,0,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-038,Concept experimental 2,0.1460168172292566,1,REMEDIATION_NEEDED,0.39250252258438845,0.39250252258438845,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,62,0.43,0.0,0.4,0.62,0.27,1.0,30.56,36.94,1,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-084,Concept experimental 12,0.13155687401047406,1,REMEDIATION_NEEDED,0.3852335311015711,0.3852335311015711,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,63,0.438,0.0,0.4,0.63,0.33,1.0,47.28,43.19,4,9,NEEDS_REMEDIATION,REMEDIATION,0,candidate-185,Concept experimental 5,0.07617288891203151,1,REMEDIATION_NEEDED,0.3837259333368047,0.3837259333368047,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,64,0.433,0.0,0.4,0.64,0.27,1.0,40.28,57.9,3,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-096,Concept experimental 12,0.10385113477819831,1,REMEDIATION_NEEDED,0.3836276702167297,0.3836276702167297,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,65,0.398,0.0,0.4,0.33,0.39,1.0,20.98,51.31,1,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-009,Concept experimental 9,0.3019555681585975,1,REMEDIATION_NEEDED,0.38359333522378963,0.38359333522378963,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,66,0.411,0.0,0.4,0.46,0.32,1.0,35.74,32.72,3,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-103,Concept experimental 7,0.21293782672980757,1,REMEDIATION_NEEDED,0.38129067400947114,0.38129067400947114,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,67,0.411,0.0,0.4,0.52,0.23,1.0,21.98,34.19,2,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-071,Concept experimental 11,0.20248794361016162,1,REMEDIATION_NEEDED,0.37972319154152423,0.37972319154152423,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,68,0.403,0.0,0.4,0.4,0.33,1.0,36.83,27.53,5,19,NEEDS_REMEDIATION,REMEDIATION,0,candidate-111,Concept experimental 3,0.24393907454774344,1,REMEDIATION_NEEDED,0.37914086118216156,0.37914086118216156,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,69,0.402,0.0,0.4,0.35,0.4,1.0,41.95,36.39,6,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-217,Concept experimental 1,0.24166797340334553,1,REMEDIATION_NEEDED,0.37795019601050184,0.37795019601050184,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,70,0.404,0.0,0.4,0.5,0.19,1.0,34.49,26.99,1,9,NEEDS_REMEDIATION,REMEDIATION,0,candidate-088,Concept experimental 4,0.2295094775101523,1,REMEDIATION_NEEDED,0.3778264216265229,0.3778264216265229,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,71,0.4,0.0,0.4,0.29,0.47,1.0,22.75,22.13,0,13,NEEDS_REMEDIATION,REMEDIATION,0,candidate-144,Concept experimental 12,0.23546594048538344,1,REMEDIATION_NEEDED,0.37531989107280755,0.37531989107280755,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,72,0.419,0.0,0.4,0.61,0.18,1.0,53.14,38.13,6,12,NEEDS_REMEDIATION,REMEDIATION,0,candidate-164,Concept experimental 8,0.08995027891109333,1,REMEDIATION_NEEDED,0.36964254183666395,0.36964254183666395,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,73,0.425,0.0,0.4,0.63,0.21,1.0,42.22,41.91,2,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-105,Concept experimental 9,0.05438892163261456,1,REMEDIATION_NEEDED,0.36940833824489216,0.36940833824489216,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,74,0.427,0.0,0.4,0.51,0.41,1.0,43.01,40.29,6,26,NEEDS_REMEDIATION,REMEDIATION,0,candidate-233,Concept experimental 5,0.04185194710873677,1,REMEDIATION_NEEDED,0.3692277920663105,0.3692277920663105,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,75,0.421,0.0,0.4,0.52,0.33,1.0,42.99,23.34,5,15,NEEDS_REMEDIATION,REMEDIATION,0,candidate-069,Concept experimental 9,0.06608934119651738,1,REMEDIATION_NEEDED,0.3677634011794776,0.3677634011794776,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,76,0.408,0.0,0.4,0.5,0.23,1.0,33.93,48.51,7,11,NEEDS_REMEDIATION,REMEDIATION,0,candidate-226,Concept experimental 10,0.13224121934321026,1,REMEDIATION_NEEDED,0.3666361829014815,0.3666361829014815,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,77,0.383,0.0,0.4,0.2,0.43,1.0,19.76,43.77,1,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-174,Concept experimental 6,0.2620579691655026,1,REMEDIATION_NEEDED,0.3648586953748254,0.3648586953748254,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,78,0.419,0.0,0.4,0.53,0.3,1.0,38.32,44.3,6,17,NEEDS_REMEDIATION,REMEDIATION,0,candidate-167,Concept experimental 11,0.05789034008830622,1,REMEDIATION_NEEDED,0.3648335510132459,0.3648335510132459,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,79,0.37,0.0,0.4,0.23,0.25,1.0,48.19,36.67,4,20,NEEDS_REMEDIATION,REMEDIATION,0,candidate-026,Concept experimental 2,0.322787983659329,1,REMEDIATION_NEEDED,0.36291819754889937,0.36291819754889937,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,80,0.406,0.0,0.4,0.37,0.41,1.0,45.42,57.35,0,16,NEEDS_REMEDIATION,REMEDIATION,0,candidate-220,Concept experimental 4,0.10074633769254082,1,REMEDIATION_NEEDED,0.3602119506538811,0.3602119506538811,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,81,0.392,0.0,0.4,0.36,0.28,1.0,51.14,29.49,5,8,NEEDS_REMEDIATION,REMEDIATION,0,candidate-249,Concept experimental 9,0.17240997887561355,1,REMEDIATION_NEEDED,0.35906149683134203,0.35906149683134203,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,82,0.402,0.0,0.4,0.38,0.35,1.0,41.57,57.63,2,17,NEEDS_REMEDIATION,REMEDIATION,0,candidate-052,Concept experimental 4,0.10292753292243174,1,REMEDIATION_NEEDED,0.3571391299383648,0.3571391299383648,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,83,0.4,0.0,0.4,0.25,0.53,1.0,50.39,44.34,5,11,NEEDS_REMEDIATION,REMEDIATION,0,candidate-083,Concept experimental 11,0.0979249576120593,1,REMEDIATION_NEEDED,0.3546887436418089,0.3546887436418089,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,84,0.384,0.0,0.4,0.26,0.35,1.0,50.77,39.21,3,1,NEEDS_REMEDIATION,REMEDIATION,0,candidate-091,Concept experimental 7,0.1774148018071398,1,REMEDIATION_NEEDED,0.353012220271071,0.353012220271071,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.15,0.15,85,0.389,0.0,0.4,0.33,0.3,1.0,51.64,49.71,3,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-134,Concept experimental 2,0.1355679184234714,1,REMEDIATION_NEEDED,0.3509851877635207,0.3509851877635207,3.9994999999990455
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,1,0.67,0.5,0.4,0.91,0.49,1.0,18.75,42.29,1,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-135,Concept experimental 3,0.1997134763161896,1,REMEDIATION_NEEDED,0.5759426952632379,0.5759426952632379,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,2,0.579,0.5,0.4,0.36,0.4,1.0,29.79,32.14,5,2,NEEDS_REMEDIATION,REMEDIATION,1,candidate-246,Concept experimental 6,0.5003883385754699,1,REMEDIATION_NEEDED,0.563277667715094,0.563277667715094,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,3,0.664,0.5,0.4,0.85,0.51,1.0,37.26,42.14,6,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-222,Concept experimental 6,0.15965743457096432,1,REMEDIATION_NEEDED,0.5631314869141929,0.5631314869141929,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,4,0.607,0.5,0.4,0.66,0.23,1.0,25.32,27.14,3,25,NEEDS_REMEDIATION,REMEDIATION,0,candidate-157,Concept experimental 1,0.3667787705837797,1,REMEDIATION_NEEDED,0.558955754116756,0.558955754116756,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,5,0.553,0.5,0.4,0.25,0.31,1.0,22.44,51.3,2,8,NEEDS_REMEDIATION,REMEDIATION,1,candidate-218,Concept experimental 2,0.5569791429210621,1,REMEDIATION_NEEDED,0.5537958285842125,0.5537958285842125,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,6,0.612,0.5,0.4,0.51,0.5,1.0,31.02,25.7,4,6,NEEDS_REMEDIATION,REMEDIATION,0,candidate-054,Concept experimental 6,0.23038038621587062,1,REMEDIATION_NEEDED,0.5356760772431741,0.5356760772431741,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,7,0.613,0.5,0.4,0.55,0.45,1.0,20.54,27.7,1,7,NEEDS_REMEDIATION,REMEDIATION,1,candidate-245,Concept experimental 5,0.22050071957360337,1,REMEDIATION_NEEDED,0.5345001439147207,0.5345001439147207,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,8,0.643,0.5,0.4,0.8,0.38,1.0,33.46,38.55,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-010,Concept experimental 10,0.08363362685515259,1,REMEDIATION_NEEDED,0.5311267253710306,0.5311267253710306,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,9,0.561,0.5,0.4,0.2,0.46,1.0,19.56,43.79,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-140,Concept experimental 8,0.410172508252894,1,REMEDIATION_NEEDED,0.5308345016505789,0.5308345016505789,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,10,0.559,0.5,0.4,0.28,0.32,1.0,39.18,46.63,3,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-159,Concept experimental 3,0.4151413654007378,1,REMEDIATION_NEEDED,0.5302282730801476,0.5302282730801476,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,11,0.583,0.5,0.4,0.36,0.44,1.0,30.42,45.95,6,1,NEEDS_REMEDIATION,REMEDIATION,1,candidate-221,Concept experimental 5,0.30479477429423313,1,REMEDIATION_NEEDED,0.5273589548588467,0.5273589548588467,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,12,0.584,0.5,0.4,0.35,0.46,1.0,52.77,26.03,3,7,NEEDS_REMEDIATION,REMEDIATION,0,candidate-232,Concept experimental 4,0.26513416722521604,1,REMEDIATION_NEEDED,0.5202268334450432,0.5202268334450432,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,13,0.575,0.5,0.4,0.3,0.45,1.0,25.78,23.39,2,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-168,Concept experimental 12,0.2717279042729307,1,REMEDIATION_NEEDED,0.5143455808545861,0.5143455808545861,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,14,0.604,0.5,0.4,0.48,0.47,1.0,25.92,33.16,1,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-241,Concept experimental 1,0.15366727583295584,1,REMEDIATION_NEEDED,0.5139334551665912,0.5139334551665912,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,15,0.572,0.5,0.4,0.44,0.21,1.0,47.24,23.29,3,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-196,Concept experimental 4,0.24863503358937492,1,REMEDIATION_NEEDED,0.507327006717875,0.507327006717875,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,16,0.54,0.5,0.4,0.22,0.22,1.0,31.29,44.35,7,9,NEEDS_REMEDIATION,REMEDIATION,1,candidate-060,Concept experimental 12,0.3637846823565871,1,REMEDIATION_NEEDED,0.5047569364713175,0.5047569364713175,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,17,0.6,0.5,0.4,0.5,0.4,1.0,53.99,48.61,5,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-124,Concept experimental 4,0.12127791843628302,1,REMEDIATION_NEEDED,0.5042555836872565,0.5042555836872565,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,18,0.611,0.5,0.4,0.5,0.51,1.0,41.83,34.15,0,10,NEEDS_REMEDIATION,REMEDIATION,0,candidate-123,Concept experimental 3,0.07402007618811425,1,REMEDIATION_NEEDED,0.5036040152376229,0.5036040152376229,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,19,0.56,0.5,0.4,0.21,0.44,1.0,30.76,44.33,6,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-243,Concept experimental 3,0.2769189269715619,1,REMEDIATION_NEEDED,0.5033837853943124,0.5033837853943124,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,20,0.557,0.5,0.4,0.28,0.3,1.0,44.35,51.28,4,4,NEEDS_REMEDIATION,REMEDIATION,0,candidate-202,Concept experimental 10,0.23678728530844295,1,REMEDIATION_NEEDED,0.49295745706168864,0.49295745706168864,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,21,0.577,0.5,0.4,0.42,0.29,1.0,47.45,49.39,3,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-041,Concept experimental 5,0.11801279339713892,1,REMEDIATION_NEEDED,0.4852025586794278,0.4852025586794278,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,22,0.573,0.5,0.4,0.46,0.19,1.0,43.73,40.18,1,3,NEEDS_REMEDIATION,REMEDIATION,0,candidate-250,Concept experimental 10,0.11472240363972533,1,REMEDIATION_NEEDED,0.48134448072794506,0.48134448072794506,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,23,0.433,0.0,0.4,0.66,0.24,1.0,23.88,28.16,4,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-237,Concept experimental 9,0.6262933654757329,1,REMEDIATION_NEEDED,0.47165867309514664,0.47165867309514664,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,24,0.447,0.0,0.4,0.71,0.3,1.0,21.39,55.05,4,17,NEEDS_REMEDIATION,REMEDIATION,1,candidate-179,Concept experimental 11,0.5613200109064007,1,REMEDIATION_NEEDED,0.46986400218128016,0.46986400218128016,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,25,0.426,0.0,0.4,0.47,0.46,1.0,24.55,51.65,4,4,NEEDS_REMEDIATION,REMEDIATION,1,candidate-072,Concept experimental 12,0.6096390874168232,1,REMEDIATION_NEEDED,0.4627278174833646,0.4627278174833646,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,26,0.481,0.0,0.4,0.83,0.47,1.0,21.45,38.22,0,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-014,Concept experimental 2,0.3805438779362264,1,REMEDIATION_NEEDED,0.4609087755872453,0.4609087755872453,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,27,0.474,0.0,0.4,0.77,0.49,1.0,20.84,23.0,4,2,NEEDS_REMEDIATION,REMEDIATION,0,candidate-240,Concept experimental 12,0.3819506352307015,1,REMEDIATION_NEEDED,0.45559012704614027,0.45559012704614027,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,28,0.48,0.0,0.4,0.91,0.33,1.0,23.54,28.78,6,23,NEEDS_REMEDIATION,REMEDIATION,0,candidate-127,Concept experimental 7,0.3536867305563836,1,REMEDIATION_NEEDED,0.45473734611127675,0.45473734611127675,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,29,0.458,0.0,0.4,0.84,0.22,1.0,34.06,27.39,3,3,NEEDS_REMEDIATION,REMEDIATION,1,candidate-017,Concept experimental 5,0.43806978793214535,1,REMEDIATION_NEEDED,0.45401395758642915,0.45401395758642915,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,30,0.426,0.0,0.4,0.62,0.23,1.0,24.87,51.26,5,9,NEEDS_REMEDIATION,REMEDIATION,1,candidate-128,Concept experimental 8,0.5467642748448526,1,REMEDIATION_NEEDED,0.4501528549689705,0.4501528549689705,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,31,0.37,0.0,0.4,0.21,0.28,1.0,26.51,23.89,5,12,NEEDS_REMEDIATION,REMEDIATION,1,candidate-169,Concept experimental 1,0.7138118581397813,1,REMEDIATION_NEEDED,0.4387623716279563,0.4387623716279563,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,32,0.364,0.0,0.4,0.2,0.24,1.0,25.59,42.38,6,10,NEEDS_REMEDIATION,REMEDIATION,1,candidate-214,Concept experimental 10,0.7083377995719891,1,REMEDIATION_NEEDED,0.43286755991439785,0.43286755991439785,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,33,0.47,0.0,0.4,0.87,0.29,1.0,19.32,53.8,5,1,NEEDS_REMEDIATION,REMEDIATION,0,candidate-020,Concept experimental 8,0.279654485099742,1,REMEDIATION_NEEDED,0.4319308970199484,0.4319308970199484,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,34,0.408,0.0,0.4,0.37,0.43,1.0,27.99,37.89,6,5,NEEDS_REMEDIATION,REMEDIATION,1,candidate-112,Concept experimental 4,0.5167656316672065,1,REMEDIATION_NEEDED,0.4297531263334413,0.4297531263334413,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,35,0.44,0.0,0.4,0.73,0.2,1.0,28.15,24.11,3,5,NEEDS_REMEDIATION,REMEDIATION,0,candidate-062,Concept experimental 2,0.35337475183648986,1,REMEDIATION_NEEDED,0.422674950367298,0.422674950367298,4.152599999999396
REMEDIATION_NEEDED,rule_based_ml_0.2,0.2,36,0.482,0.0,0.4,0.86,0.43,1.0,22.33,45.09,3,18,NEEDS_REMEDIATION,REMEDIATION,0,candidate-021,Concept experimental 9,0.18093368778417598,1,REMEDIATION_NEEDED,0.4217867375568352,0.4217867375568352,4.152599999999396
